FLIGHTS.flno  FLIGHTS.from  FLIGHTS.to  FLIGHTS.distance  FLIGHTS.departs  FLIGHTS.arrives  SCHEDULE.flno  SCHEDULE.aid  
4480	relvqbppcv	rlkiqtcpqp	5016	41627000	81150200	4480	11395	
4483	lrznwvkpsj	pkotxkmpas	4525	72196541	42038408	4483	16468	
4483	lrznwvkpsj	pkotxkmpas	4525	72196541	42038408	4483	4388	
4485	azulwbeuun	beqecyepjl	5460	53774347	76382162	4485	9815	
4495	aiegkwdcah	cqmhlnozly	5982	22134386	16180678	4495	3829	
4500	epjsrdrdac	rdlzeipgpk	3485	59497714	52539347	4500	8420	
4506	rvbdbwzcmh	yuihykxwec	2621	12387235	49399024	4506	11198	
4520	zjqajoklrs	pgdjetpqqx	5991	63766065	73873733	4520	7503	
4527	uvzhxswxnk	gzxbmmnwwn	4063	8513489	65591064	4527	15741	
4528	okcimawhvn	aoylfoxjhc	7607	62286624	27113798	4528	8089	
4532	htiwcevkii	tvtxnziqbx	314	70575885	26665720	4532	1347	
4535	wtumifmazn	qhyjrdhece	4973	77055748	15435432	4535	12676	
4540	zhbewrtuxc	dggbqxmdey	608	48413561	61611431	4540	14868	
4540	zhbewrtuxc	dggbqxmdey	608	48413561	61611431	4540	17396	
4541	ifjrjjvvbc	rsvaaptbtk	3704	60168459	57877872	4541	2362	
4549	nmeazigtos	fcohybcsxp	5306	74062114	73368475	4549	14918	
4553	topvfnruch	chqqpwbmtk	4388	52132598	76288641	4553	16331	
4554	skuzedclgp	vovtbmkzgk	4488	74273664	41964110	4554	10940	
4555	vqczcmssgl	vmofginsnn	3749	22589922	44051504	4555	17486	
4557	zfkmkdyylv	rkszdjshib	6103	44945230	76807614	4557	9005	
4559	jkyvhtouzi	tsjexlyuge	1409	66569428	35175390	4559	17387	
4560	zesghsdhbe	tockqzcuye	273	85513734	2838944	4560	6634	
4565	rqdsdvyiwn	evtsvaxxbw	691	16206172	83605826	4565	12622	
4566	kgfczcomam	uikeojzjuk	6187	72948895	40579074	4566	10093	
4567	atgnoipuwv	udlnkmajpk	7260	22725148	37761507	4567	13988	
4567	atgnoipuwv	udlnkmajpk	7260	22725148	37761507	4567	2987	
4568	apmkuubehj	hqchevjpim	1206	70211074	83825636	4568	7976	
4569	aksknoeuik	wxgyirmqkp	1012	12422921	53162146	4569	8163	
4571	bewkxfgiqg	fjfpxavajl	288	36059660	34520340	4571	17421	
4572	ttyhpmajth	ujjpvsfsrx	6538	64739225	55652961	4572	6362	
4572	ttyhpmajth	ujjpvsfsrx	6538	64739225	55652961	4572	4987	
4572	ttyhpmajth	ujjpvsfsrx	6538	64739225	55652961	4572	11746	
4579	pvvzgxavui	tebisqcmsh	7645	37967069	69691077	4579	19940	
4581	zfprjothbl	zsxpzerbmv	6655	75526042	37976553	4581	4850	
4591	acfdrojfif	hqnagaybgg	7241	14273202	85688535	4591	2666	
4605	kzxvfxqrwo	pwfxnucdms	235	3940708	5403957	4605	4755	
4610	ygkwygxxpj	sxmkwvdzhr	7703	58534642	11366452	4610	7512	
4617	yorvtcrzoa	ffjghcatwo	3781	52578725	34192159	4617	12474	
4619	uceetrqelf	gudyhcwpjg	671	49970166	73023278	4619	14004	
4629	vfwycjieyd	pcfvjxaapf	4378	47481821	14114331	4629	7071	
4629	vfwycjieyd	pcfvjxaapf	4378	47481821	14114331	4629	10244	
4638	nsvdaenpdg	cjiulzvjxz	934	10327737	31656803	4638	4183	
4648	gzrkynpers	sbpcbmqzhy	4686	12452651	11670573	4648	14004	
4650	bdcorffqpy	grzexwloyo	2982	60962291	47296772	4650	78	
4651	obordlyayq	kqlmvvdykf	6757	51400123	42034115	4651	16220	
4656	ykysrbdwgz	mxghbycygi	5043	61871907	21531687	4656	11339	
4660	tsvphoudrj	gtqfnljlli	4873	78832520	65537816	4660	10948	
4666	hkmgcvsfry	tzinsjiiyu	4500	75901066	69815915	4666	14297	
4675	ietojpwwcb	ijhwrpnvbn	300	26121463	55980021	4675	8345	
4675	ietojpwwcb	ijhwrpnvbn	300	26121463	55980021	4675	12738	
4686	avqtdokfvu	wdimiaffza	7209	84727592	8740041	4686	16581	
4688	bxvrkzxyix	aeebywsazv	1051	5117498	48160828	4688	4214	
4688	bxvrkzxyix	aeebywsazv	1051	5117498	48160828	4688	11117	
4690	jsbdbykmpl	hjrniznywh	1529	85524620	49948357	4690	8940	
4707	zdmaqqvolr	mqovfseyui	3968	68038942	42029133	4707	7619	
4710	pgvcylrzaq	weuoccmdkm	3629	12872925	20524336	4710	19666	
4719	guaomksbws	jqonsigikw	6941	41794295	76444584	4719	11093	
4719	guaomksbws	jqonsigikw	6941	41794295	76444584	4719	11115	
4727	nzsmyzzuus	pnblfoqwnc	3466	83567357	63604399	4727	19683	
4743	msbhteahrx	eyfrilgpnc	2619	16273593	24718864	4743	12405	
4754	pwgwvegfxm	uundxoazcq	5756	35830344	56416647	4754	875	
4757	fevopbxpyd	sovvktkwto	1540	29183807	39429361	4757	16641	
4757	fevopbxpyd	sovvktkwto	1540	29183807	39429361	4757	8114	
4764	agnorbkrnb	nvcjqeptgg	2088	31850971	37721958	4764	15663	
4767	duuznadszh	rafsxccixy	1595	22257257	35247844	4767	15711	
4767	duuznadszh	rafsxccixy	1595	22257257	35247844	4767	299	
4774	dkxdztbjdq	kuhvhzvors	7098	65519228	43351279	4774	10373	
4775	syflekaitd	bphlrcavbu	2719	22311351	26829886	4775	12727	
4778	adlthiszim	sypupawdte	1905	36050670	3039562	4778	10354	
4786	eutwjjkzhx	ddrwddjuii	1073	57823414	65007086	4786	14675	
4786	eutwjjkzhx	ddrwddjuii	1073	57823414	65007086	4786	16724	
4787	ytqwkvxvir	vnaphlntqv	7243	7433820	9978916	4787	13978	
4787	ytqwkvxvir	vnaphlntqv	7243	7433820	9978916	4787	1260	
4791	zcpyyaxinr	pdiuffntaj	6454	61814239	21904288	4791	16796	
4791	zcpyyaxinr	pdiuffntaj	6454	61814239	21904288	4791	14667	
4799	eznufukjdd	nqnoyrculj	3537	84961851	47659477	4799	6587	
4800	nslejguwwq	hngxjnhycb	7033	53596274	65925014	4800	6758	
4802	anirgrdsmc	mhhelzdega	5641	85770230	29522964	4802	14356	
4802	anirgrdsmc	mhhelzdega	5641	85770230	29522964	4802	3800	
4809	cdpznobglf	esnelrpjhy	3123	16659355	41100984	4809	4656	
4820	jbuqyydqbv	uvzflhuzgj	7151	74825689	45543408	4820	4592	
4824	ygkfryeuit	uiyilyhank	200	80684017	21630096	4824	5230	
4831	vuoszpzbod	rirfnmtwxv	5304	82964620	71530702	4831	6839	
4837	awuruauflq	xfeaxyegmb	5913	74554827	6348987	4837	4474	
4838	hxhsmviyfk	ahtdydprsp	6623	5643138	31288947	4838	17099	
4846	dwuqzwdnlo	tisgruclqe	2948	62867638	67198815	4846	6613	
4848	xvocfrxfeo	hexrlohxpn	727	30583257	66058664	4848	7395	
4848	xvocfrxfeo	hexrlohxpn	727	30583257	66058664	4848	19696	
4857	jopmybeiqw	pzchkbmbvu	574	53339517	23669411	4857	10665	
4859	xnqachbala	fpvdukaycq	2377	22679257	6130811	4859	4355	
4860	kplnyzulgg	tifqyowzcj	58	21859044	63562155	4860	2421	
4862	rawvqazivn	hylekazepf	1654	36726259	35057717	4862	3070	
4885	jniagbuvhc	utwbsgipvz	6700	41365914	45789864	4885	10888	
4885	jniagbuvhc	utwbsgipvz	6700	41365914	45789864	4885	6574	
4890	zndtqdnqxg	hwtxtphhaa	7161	62956941	76939816	4890	9452	
4897	xbscgvbtos	afxxvnexje	2362	9359693	1206470	4897	19463	
4897	xbscgvbtos	afxxvnexje	2362	9359693	1206470	4897	14323	
4909	pgryxhosgg	cumsjmarna	5432	58778982	74191565	4909	7669	
4910	inbroxhbpn	zjvampkdzj	6900	68122797	1638461	4910	1017	
4910	inbroxhbpn	zjvampkdzj	6900	68122797	1638461	4910	5519	
4915	rawhwrbknq	bjnsqyyxtd	1544	11915073	58989570	4915	14795	
4917	duwaajgvri	tkpncbradq	2744	28535016	29140370	4917	15442	
4918	lnbzhfieaj	lbgdmgvlum	1743	47677122	2618275	4918	17972	
4925	gybwjuhtgh	kbogvoukdf	2326	1531623	13968553	4925	789	
4925	gybwjuhtgh	kbogvoukdf	2326	1531623	13968553	4925	18021	
4933	tvlegfhhog	gfsdvhclyo	47	5156194	69984902	4933	9506	
4933	tvlegfhhog	gfsdvhclyo	47	5156194	69984902	4933	12263	
4935	tjfonzjacp	qruaxgevbt	3470	24479595	7454115	4935	6942	
4937	hsuxnpidph	pjqqhgtjfc	4928	55205788	64039813	4937	186	
4937	hsuxnpidph	pjqqhgtjfc	4928	55205788	64039813	4937	12205	
4944	umlsnqckgh	srrsgqntlf	7215	25597409	56380462	4944	8787	
4945	izwlbskxoo	iydkonwqdg	5329	60820148	54886662	4945	12645	
4945	izwlbskxoo	iydkonwqdg	5329	60820148	54886662	4945	13064	
4945	izwlbskxoo	iydkonwqdg	5329	60820148	54886662	4945	7856	
4948	xgdanbfvae	dlqvupxthi	1679	24572277	5620000	4948	3241	
4952	grlaopgipv	sznxilwcme	122	21536037	24338922	4952	19610	
4956	ohwwbpscxy	awmslqvstx	6779	61780391	32426442	4956	9087	
4956	ohwwbpscxy	awmslqvstx	6779	61780391	32426442	4956	18358	
4961	zhkdquesch	qswmjcxkmc	989	20113616	28789918	4961	6301	
4966	flyrypjjbq	ypbhajhdhl	2367	40510962	67219104	4966	19561	
4969	efuzlhtwxw	rtbnubeiwm	7326	86072711	1940916	4969	3102	
4971	kfkbhnrgql	zwxxzvlxcy	1028	82231601	24429581	4971	9227	
4974	zjukcwquna	tgccpprncs	1553	63716067	50413959	4974	17330	
4977	isouhxuxut	ejbprrasov	4310	8888619	74779888	4977	3076	
4978	wygpliuedq	catgdnvmso	4225	67017464	64370552	4978	14481	
4980	wgtethnuuq	cmbcxirvsd	6306	34490616	21513719	4980	5226	
4981	ohqaraxwed	cjmsnzsxow	5161	46443982	3486527	4981	10427	
5004	asrbsqzuxf	mpjsqohaqf	4695	28174260	66864018	5004	15351	
5008	mzjqdgvugv	wfdmixmwpx	1741	69198435	17257998	5008	15048	
5010	jniypjbblr	ecbnbflzko	5918	84340086	11865372	5010	730	
5022	ystntglsfe	vlhovppbdi	6876	55828504	77749074	5022	11459	
5023	zojsytecll	lwtzbbksib	1004	27330603	26037878	5023	16508	
5023	zojsytecll	lwtzbbksib	1004	27330603	26037878	5023	15189	
5023	zojsytecll	lwtzbbksib	1004	27330603	26037878	5023	5651	
5026	nxyvmawxpm	gnautiktqh	6911	71527802	61303417	5026	1723	
5043	fwunwonunu	enoloskinu	1847	77352133	70561654	5043	9886	
5045	uvjohreekj	suqophuaot	6373	67648290	70578743	5045	18900	
5054	mdmpsowjtv	zjsntkmvba	95	59711756	51943403	5054	15616	
5064	obxfknsebk	okkyduqfnc	5028	76077896	83919916	5064	15500	
5066	vbmewfmkcq	efriosoqjl	2767	74023988	35013070	5066	6161	
5069	mjexsoitmg	ovtkgtwfnn	686	80100622	38751221	5069	12443	
5070	xqhrqzuhuu	yiojkaqpdc	4296	44549731	26403573	5070	4955	
5075	mrtaxrdzbm	vmrpyzuumn	5243	52264285	13144371	5075	15324	
5077	reopphjtil	wgtgyfnryj	5837	27289473	26912189	5077	6177	
5084	dmewewoekt	wmgfrymtix	7889	39685895	3805294	5084	8194	
5086	zvfydfcfqa	vcuxfqbyqt	4933	81528502	58189750	5086	14942	
5086	zvfydfcfqa	vcuxfqbyqt	4933	81528502	58189750	5086	10223	
5092	hxergjcyzg	uhaghftwqp	830	38489314	67816728	5092	19444	
5092	hxergjcyzg	uhaghftwqp	830	38489314	67816728	5092	18003	
5093	fsnoehgiug	hseljwsckj	2244	14019599	75434543	5093	10367	
5099	gmxnqljakn	rptybggpwj	6081	3066083	980425	5099	3181	
5104	zclcaolxuu	fxqgueagjf	4411	82999574	68494697	5104	6202	
5104	zclcaolxuu	fxqgueagjf	4411	82999574	68494697	5104	11637	
5104	zclcaolxuu	fxqgueagjf	4411	82999574	68494697	5104	13334	
5108	svgswtfviu	cigmqtisvo	6588	45531496	28461447	5108	3466	
5108	svgswtfviu	cigmqtisvo	6588	45531496	28461447	5108	9879	
5110	awyhshygyw	wmchjfbuqd	6180	65916628	30131512	5110	335	
5119	ubsuqtuscl	vcncnuqped	3728	69825850	76478487	5119	16969	
5119	ubsuqtuscl	vcncnuqped	3728	69825850	76478487	5119	5830	
5124	yilxbfoqah	kwnsrxzzpe	2081	59517936	27421648	5124	1693	
5124	yilxbfoqah	kwnsrxzzpe	2081	59517936	27421648	5124	17218	
5124	yilxbfoqah	kwnsrxzzpe	2081	59517936	27421648	5124	16153	
5124	yilxbfoqah	kwnsrxzzpe	2081	59517936	27421648	5124	15692	
5127	pikucaqrvd	itazocwtqn	1466	8996551	18391963	5127	4492	
5128	ynapcbnckc	yrepszylcc	952	74609753	54393981	5128	8265	
5145	plbpfqidlr	ykmujbyxaz	2440	64994103	83833806	5145	10546	
5148	kmxziwhqdw	upmrlvcmyl	3426	21210994	31287812	5148	4719	
5157	aejbocbhiy	slubfebnuv	3090	82800835	43860017	5157	4854	
5157	aejbocbhiy	slubfebnuv	3090	82800835	43860017	5157	2829	
5161	gqeucokbxg	xavxmmqfhx	6098	14221372	38473794	5161	18762	
5161	gqeucokbxg	xavxmmqfhx	6098	14221372	38473794	5161	9719	
5163	hnthggkosj	hsdbcvbsbh	1846	60475678	56147625	5163	1248	
5177	vtxtqdvjco	bdtrentgtf	6652	79802846	21235572	5177	8481	
5192	dbqvnyadno	ocqrszzfmj	7483	47375636	26491018	5192	16619	
5197	aprfirvcgr	ezmwytieux	1650	71751158	22391212	5197	4358	
5197	aprfirvcgr	ezmwytieux	1650	71751158	22391212	5197	11796	
5198	ykoypqbrtq	dlzexvwvcr	7843	3870298	75590129	5198	15359	
5200	cldeydpuap	gozlqtcioz	4018	19753474	54505073	5200	18290	
5200	cldeydpuap	gozlqtcioz	4018	19753474	54505073	5200	5358	
5209	qjqhxvewfx	hycsuvsnar	7805	71146154	78349990	5209	16204	
5212	fuhatmbzco	maozlivqvh	17	43404267	59426514	5212	8215	
5216	hehtwfywiy	ufoaasyhll	6841	82011349	7330564	5216	3623	
5225	ncntbxarrv	qegtmhbdkw	543	29205603	77341559	5225	18807	
5228	aixrhgzmlz	llhfvgbysi	1034	54877945	55447357	5228	18930	
5241	ewjjgpbqpd	yifhwcukhx	3832	72096718	29897797	5241	17363	
5245	wfyiqzsmoc	jpqjsbumih	867	10929683	49844045	5245	13376	
5246	aqsxdebdkq	tyfalxdeos	2843	42611658	15403601	5246	2292	
5249	vsznoymcmy	ptpaljuumx	7648	33653499	31656827	5249	2121	
5252	drtwxrjgqn	fujcxaizxv	2488	18363223	13144447	5252	8520	
5254	cpmopafysh	sngexwwzyz	4769	19250339	30355279	5254	16302	
5254	cpmopafysh	sngexwwzyz	4769	19250339	30355279	5254	19194	
5266	kyazvgqrnn	pbydazvwmk	5449	33514062	59032075	5266	18407	
5269	jtrsmplqbs	mscfrwnvxt	5197	69570718	59005250	5269	4120	
5274	jantwfrhwi	ihyioyccow	6520	23849181	8993092	5274	8643	
5283	ppbxqusfcx	hnmkmdweqg	5669	51980922	9438587	5283	19704	
5293	eoqzbaeobc	fombraztte	6977	15428733	29871969	5293	1314	
5293	eoqzbaeobc	fombraztte	6977	15428733	29871969	5293	14721	
5306	byzmqxoosk	ricedwxybw	6903	72999044	71831780	5306	18762	
5307	mmeasbuqpt	tthvrnwkqt	4953	55766901	10376756	5307	726	
5307	mmeasbuqpt	tthvrnwkqt	4953	55766901	10376756	5307	17827	
5307	mmeasbuqpt	tthvrnwkqt	4953	55766901	10376756	5307	8421	
5308	spveokjsqz	vreqvlpyll	6262	83033208	29684001	5308	16668	
5309	awjpwzbsxu	ehhmixgyyv	7178	65871152	5357562	5309	16989	
5309	awjpwzbsxu	ehhmixgyyv	7178	65871152	5357562	5309	11768	
5312	tznllnhapc	kaltabuuqk	371	47298413	38657157	5312	16238	
5315	mxgddqmtfn	tuyvbqaqzn	3061	51767818	72849840	5315	7713	
5327	tinbichbtm	dgwjlpuslm	4756	82830733	67531801	5327	15912	
5327	tinbichbtm	dgwjlpuslm	4756	82830733	67531801	5327	19580	
5333	ggwahobbqg	xqefpgwzcw	919	19206796	8052528	5333	4664	
5337	pzcuztvizq	aazoawyzwu	5439	42926024	26960060	5337	18875	
5339	qbpxvotkft	wjujbglswq	184	58870534	4853989	5339	6967	
5340	irotrrehjq	nfgzjtcqnd	272	46454260	70819728	5340	17904	
5342	iqfghyxqjm	qlfingkfek	2485	32640925	8345688	5342	17935	
5349	ujagidjwnq	xsmrdopjir	7539	35002449	320487	5349	8150	
5352	mojnzdlmdx	wxysxpazbh	2284	2187913	58159316	5352	170	
5355	cvstodkffj	rxgazbjfmu	7854	35478419	35931384	5355	5852	
5362	hxbyfyyftt	licwtwmfvy	3718	4023708	3475284	5362	7503	
5366	emhfrxzkhl	qzvnycjymi	5168	58505714	81000404	5366	18535	
5367	sppoankkpj	xhjprlyzwv	6725	65487262	59489054	5367	1710	
5372	ckqqcxjdpc	fahpfdkhso	3980	36108299	65555973	5372	882	
5372	ckqqcxjdpc	fahpfdkhso	3980	36108299	65555973	5372	13420	
5374	dfeebpdqiu	ahvaryukdy	7261	5868370	67636097	5374	8390	
5385	pjkopbxrfd	txumrrtiwv	812	23702799	53229760	5385	13441	
5386	ohetopamvp	xcrcdbcupc	2539	80064790	53881762	5386	14200	
5389	fxewuivgrz	wynykqilmu	6265	10252626	74785787	5389	14799	
5396	gbostcagnb	qwqkfdtswn	2759	36229535	34678437	5396	8855	
5396	gbostcagnb	qwqkfdtswn	2759	36229535	34678437	5396	15463	
5397	hdkoasginb	rlwnsoujxz	5364	76580260	25879740	5397	2151	
5397	hdkoasginb	rlwnsoujxz	5364	76580260	25879740	5397	8899	
5398	ilxmoprfyh	ikpruudaoo	1255	72290276	30377109	5398	17917	
5399	zudatgjhic	qkbvoyuuqc	7025	84529950	15996829	5399	17243	
5407	ldvlkfvhhf	kqeonlcdra	901	3484478	11513492	5407	4995	
5429	hqargcyzip	uvcdztvecj	5364	71930428	3474830	5429	14410	
5435	rzibitqhqu	kkqgvilpek	2928	79502419	33279025	5435	17637	
5437	kwaxinbzgr	mfmoiuukss	3642	77984617	22089088	5437	10387	
5438	dhfkmvdxkj	hvixxjhpkn	7912	49633255	78800348	5438	6986	
5440	plhqjrgpzp	vjmeqxaxgb	5357	39892568	69634537	5440	12149	
5450	izesuhhyca	cyveuxremh	2290	10156073	12305279	5450	5022	
5451	bmtjtcmrup	woarlujdln	2655	44151858	16427140	5451	6559	
5454	bsrupeqsoy	joxyrfozsq	3410	68991619	51306701	5454	9070	
5458	cpafkzsjuk	anbakgajgo	6499	74261601	50814287	5458	8042	
5464	rtsgheiceo	eznxahosor	2077	9914787	57004483	5464	11322	
5466	tqtnhkmski	xgxkojwacg	5565	49632772	8604318	5466	9658	
5474	gkdlvagsno	lvcxzqreic	5191	16571622	64257861	5474	17668	
5480	rmubyfkjgr	lkipbeongi	4527	43647888	80130546	5480	5429	
5482	bfjysalvht	qajnmsniit	2449	5987351	64668992	5482	12859	
5485	zdayxuuldy	kulypuxmxc	5897	55524586	54214292	5485	1559	
5486	uqiihwxsio	hgpqgrahvv	164	51374919	58451485	5486	13182	
5486	uqiihwxsio	hgpqgrahvv	164	51374919	58451485	5486	15946	
5486	uqiihwxsio	hgpqgrahvv	164	51374919	58451485	5486	6190	
5503	toqqpqnfhu	gvintvfxse	1490	73194344	39984215	5503	11187	
5506	wrzqduclvb	gseoxhfchg	6395	65823040	13859549	5506	17861	
5520	skfsqpyeul	apxlwavxdw	745	73573284	86105613	5520	9354	
5526	zvqtluiorn	dzpwhkgtsj	2244	10106540	62091539	5526	5727	
5526	zvqtluiorn	dzpwhkgtsj	2244	10106540	62091539	5526	4942	
5530	riplpzhcph	pvhqpgdwhm	1327	8166676	6588241	5530	9730	
5535	pmdnazsslx	ktmqdottdb	3790	40720220	34588532	5535	4142	
5542	xhbwsvgzfh	pvdaleeewp	3865	21583982	67982361	5542	19212	
5543	vhbharxaae	krooiuseln	4056	7919052	49318378	5543	17738	
5546	yaivvqpmft	wkknnadkkp	1961	73391828	22643153	5546	8661	
5551	eravlvnxgw	xeibudrcgf	890	37786865	3364845	5551	11125	
5553	lkzrsarcma	lvfiilyebh	3224	4989386	12211287	5553	2383	
5558	tgeovxstto	hgrpmjyyzb	2067	30140203	36736999	5558	4502	
5559	tdpgfazrhk	rtxyveqkqc	2500	31115201	11029055	5559	2332	
5565	iwcedfbuoe	uevabhbxck	6736	67754016	34066450	5565	19182	
5570	exymhhtukj	mpzobkczyq	4108	50917973	82301598	5570	17602	
5581	xafnvvrxmy	lvoogezcxr	7433	3137598	52629816	5581	12342	
5582	svuneiafwi	jucpyxazzz	2440	43762797	58770027	5582	15693	
5582	svuneiafwi	jucpyxazzz	2440	43762797	58770027	5582	14495	
5592	yocuchlrij	mijxwijyic	6983	76406208	67882366	5592	6563	
5592	yocuchlrij	mijxwijyic	6983	76406208	67882366	5592	7777	
5592	yocuchlrij	mijxwijyic	6983	76406208	67882366	5592	8688	
5593	bppfjaxpqm	cyylixmyfa	5218	49273243	86013534	5593	11492	
5593	bppfjaxpqm	cyylixmyfa	5218	49273243	86013534	5593	15916	
5596	rctispyvzn	wqsivvhhtc	2847	7282424	72905016	5596	18683	
5601	hgujwuxubb	ibwlnqsiws	3481	59032128	38112290	5601	1967	
5602	vsayeytfae	xcbpqdgrzt	2238	36845857	45906891	5602	16073	
5602	vsayeytfae	xcbpqdgrzt	2238	36845857	45906891	5602	8230	
5603	icbplvbten	agwxuflrnz	1824	81407593	60596115	5603	15426	
5604	jtmvvozczi	bsygfiwaix	3434	81046561	42442243	5604	15929	
5606	hmwuxgltfq	dyvrxzowuy	4991	49037281	2938919	5606	4533	
5615	ugogncmbfj	pgvcpdqjvf	167	69622968	57050486	5615	19421	
5616	epvbfkrpsi	fmxpsrobsr	3511	52974259	529426	5616	4106	
5617	inxsygzdtg	ttkmkgkukf	5890	39237672	1944951	5617	19123	
5625	ilhqfolcjq	nsmthyhkdf	3912	10770439	60306547	5625	5807	
5626	wwgaykkliw	zxupeddyej	6779	74643315	59940884	5626	3594	
5631	dtzqbtblej	qklqoatmoq	4259	33084319	40134865	5631	19796	
5635	ieuresunae	hiacyzvhts	6163	37296029	11520584	5635	5446	
5636	dgkqpzlcgn	mnosirzxhu	36	85335130	36675877	5636	1270	
5642	hfbilqsbmt	dtvelejfsw	1653	19240125	24832335	5642	14419	
5648	bqanehkxfp	bjfworsore	6497	58224843	51294180	5648	11948	
5648	bqanehkxfp	bjfworsore	6497	58224843	51294180	5648	10547	
5649	ewntpcbzgy	mtwrzbgdsi	3987	55442037	59171427	5649	19292	
5651	swsajjjviy	mdekddyoya	446	20389754	17774177	5651	10937	
5651	swsajjjviy	mdekddyoya	446	20389754	17774177	5651	8916	
5661	wzrygtmsok	brqkhzerwa	6599	13367809	25355283	5661	12918	
5663	sjmcbcwrnm	mkrubsnsra	4198	73010670	14545729	5663	16458	
5663	sjmcbcwrnm	mkrubsnsra	4198	73010670	14545729	5663	8217	
5663	sjmcbcwrnm	mkrubsnsra	4198	73010670	14545729	5663	19056	
5681	qhwwndafyw	vjuuqtzpqj	7456	22055391	37894021	5681	1946	
5681	qhwwndafyw	vjuuqtzpqj	7456	22055391	37894021	5681	17581	
5682	vglrkcbkvt	ksdhpdkued	3668	18481717	20763264	5682	749	
5688	sphwpbiypw	qujlsgnqnc	879	37704817	10182384	5688	9989	
5701	pazdghsiej	ociuqrqxbu	2133	10335098	44973620	5701	12072	
5704	aywdudjtkh	seenohmbgi	1769	23932145	76760931	5704	8306	
5713	swbhqlxlwf	ijfbrnnfad	1246	30147396	4547017	5713	6780	
5715	nsdxazlkxl	fndqlomwkr	2879	84416355	19916609	5715	15614	
5715	nsdxazlkxl	fndqlomwkr	2879	84416355	19916609	5715	4035	
5718	gmvsrlqmji	immgbiuiid	2164	86054266	78216607	5718	2871	
5726	aaswwiwawh	tbveswmfsp	2445	27468661	80739493	5726	4030	
5732	ltmajfurxr	pxrevpmbpv	528	45421762	7606715	5732	19905	
5750	wdqqrpzask	fcnncxegfm	7330	33297605	15736116	5750	37	
5758	lsckyylpfl	jjfdiojhmh	7377	39785412	16078092	5758	16435	
5766	elhjobxfya	uzkomeczce	6737	53929344	7985885	5766	280	
5769	gcttkcddtr	fheidfbdld	6255	25251937	33180508	5769	13537	
5782	gkxdvozzrf	aylhmsimpn	1487	80030186	8387888	5782	845	
5782	gkxdvozzrf	aylhmsimpn	1487	80030186	8387888	5782	4934	
5783	zxahaesfjr	dlpqwmhoiq	2401	64927991	70107917	5783	17421	
5786	saudbbsyof	ufylcypxbi	692	16270786	68652134	5786	19836	
5791	pnpjwhfbbq	ofdlqlhzql	1499	78872359	8298908	5791	8785	
5803	hoxsexkufe	yjyroqknmw	4040	16485149	60434953	5803	1139	
5806	hvfsainhaa	raycpdhynd	6903	36035800	65429122	5806	10153	
5808	hdkrokbyun	charihoyco	1592	27407233	44316557	5808	7623	
5809	jcwqonhsyd	gkthxowjbo	6201	57226996	50534726	5809	13187	
5811	sqavjpwras	vbzyqstkyu	4007	10626615	40215595	5811	14701	
5812	jzfdnxhcnh	spcwrasujk	157	68421785	25348032	5812	15336	
5814	ejgyzjhcig	rsloafjffq	2719	35739883	76272973	5814	18179	
5824	uviggjcwce	qcbkedhhnn	4680	50643503	72205078	5824	1204	
5824	uviggjcwce	qcbkedhhnn	4680	50643503	72205078	5824	19229	
5828	plvfctrlhk	bjuqgmtnqm	3555	55252280	48528231	5828	8667	
5828	plvfctrlhk	bjuqgmtnqm	3555	55252280	48528231	5828	6019	
5839	fsfwhhuspy	lfralltubd	6898	62764869	37519586	5839	2332	
5843	wjxwdkpnbx	huhaluzlpg	791	41308593	15394964	5843	19129	
5844	ozvddzbnra	kkmwvsnwmp	2322	27314198	6705271	5844	7427	
5849	nsqccsfbmc	jxvgnruqon	6107	83904822	52892984	5849	7100	
5850	awtqkutaxp	rbbriusjft	7646	57636324	72155992	5850	6967	
5852	dcieaifagk	czxaxkejaf	5677	83306186	51769349	5852	12980	
5853	fbdvzctmug	oftcejqprt	270	71619813	56542246	5853	17569	
5853	fbdvzctmug	oftcejqprt	270	71619813	56542246	5853	19571	
5859	ebmgbgrluq	oxrbbrwduf	574	23043306	75963641	5859	15288	
5862	lgbmenixzq	ejfbpetsno	4241	10324121	63971535	5862	16872	
5863	rlmhpjhwcm	vdqocdybaw	6727	4918456	78253901	5863	12650	
5865	imcplhatmf	fnqnckznlx	1839	82883347	77240041	5865	13570	
5873	frqgzhkqff	zftgoqmilt	5950	46546208	10040529	5873	18531	
5874	uzsptolnin	qboswrjlnt	2074	21554759	86352469	5874	8071	
5874	uzsptolnin	qboswrjlnt	2074	21554759	86352469	5874	10915	
5878	gcvutscapk	bowcvwhnfo	7592	22974156	35832324	5878	18521	
5878	gcvutscapk	bowcvwhnfo	7592	22974156	35832324	5878	11896	
5878	gcvutscapk	bowcvwhnfo	7592	22974156	35832324	5878	15390	
5880	ihsdzdmrny	pfhbzjbmwh	7955	7960143	62773248	5880	18156	
5881	hlrlltigdj	jhjmuxqudc	4641	1182674	43428825	5881	5612	
5897	urxwicvjgh	uvwbumxend	4060	5099316	39927830	5897	12099	
5910	upnolvmhjt	jucullpukp	1392	5027967	35170353	5910	13330	
5918	mmozogzpjc	abatkdibzs	1049	53527007	86280248	5918	1939	
5918	mmozogzpjc	abatkdibzs	1049	53527007	86280248	5918	4894	
5928	zfydhlbeli	nxbybvihto	4167	72940760	37660308	5928	6957	
