SCHEDULE.flno  SCHEDULE.aid  FLIGHTS.flno  FLIGHTS.from  FLIGHTS.to  FLIGHTS.distance  FLIGHTS.departs  FLIGHTS.arrives  
18269	19539	18269	rhrdhtfsal	mlnkfezpwl	2725	35953561	82336263	
15796	9015	15796	rjibpjqxby	iqplrpldhy	5382	69981106	72743235	
7335	4122	7335	uqkdllwxds	auenxpjqua	904	8903763	9203894	
14311	17219	14311	rgbxldxlko	chquzpnfol	648	71113355	1875179	
14447	3759	14447	ikhncstsbm	lcwvkhvzqm	7094	81577871	40784708	
14447	4534	14447	ikhncstsbm	lcwvkhvzqm	7094	81577871	40784708	
13816	13345	13816	ziwljvjdpj	dcxzcvsgrt	5247	29158443	82908549	
19014	19168	19014	ragwsfylfa	idahraavep	5710	82848830	25547431	
1089	13826	1089	kgkrkubrmr	pdyhxcsvjq	7115	22471236	61053252	
18866	18111	18866	yrdlpmqxyw	xcmvacllbn	89	85017369	74554213	
18790	16637	18790	huuchmsxys	wmycodctdf	3979	85197853	6115687	
3381	16927	3381	afqexbbbvw	grhojcdfza	4124	45494282	84364994	
3150	15964	3150	muifbvzpsy	cicquxcgnq	3847	63725351	67808117	
7835	4629	7835	nxyqzjeqtl	mhpiswvepj	5819	31196348	22330590	
967	9978	967	xgjjvgtrxc	dmlapareuu	6209	33740791	85459014	
7945	10535	7945	mzztrdrest	rliahiuyvi	782	41990028	11796509	
4350	7351	4350	aapehcijly	ianwipqgii	136	30184600	42838542	
4350	11949	4350	aapehcijly	ianwipqgii	136	30184600	42838542	
18773	17858	18773	vhnqzjdhql	tvocsipiwr	5345	49770833	29884740	
10635	4051	10635	otwepowedv	ejqyrlyzdl	3276	38462620	29281650	
967	16567	967	xgjjvgtrxc	dmlapareuu	6209	33740791	85459014	
11032	18224	11032	bfwikiylwj	swrmgnccme	2985	33867486	17464547	
5172	14517	5172	pwmprmdepp	dgkcfjtlof	7769	31978766	16242155	
11445	18476	11445	yvfochrxae	vokskomlxd	2863	35421865	69630577	
3710	472	3710	eeipcitrbm	bfsbjayzca	6837	68715950	77593650	
6117	19606	6117	dkbtmcuvpk	arrqxvdgor	4201	29344362	26782913	
5672	19930	5672	lxydmxjhoi	crhjyxeyyi	1221	1493166	33336228	
516	331	516	woelseqrvt	sciwlhhlob	1706	73680096	84442723	
12692	6826	12692	sikkoollbi	ruypujcapf	7915	35643651	67031753	
18783	18439	18783	luytbmixcf	yrizjradgp	4636	31305383	38091359	
17446	10103	17446	vjdkovofwm	kbjsiifbmf	6557	29920954	67800567	
18592	9994	18592	tmkfnnjapx	nyoszojzci	5532	55180211	19531633	
18592	19526	18592	tmkfnnjapx	nyoszojzci	5532	55180211	19531633	
7525	14335	7525	zsxeeylwol	ppeoyqucfl	2473	43485039	11254470	
11179	5292	11179	yzgzzdaldn	uchbdmhiwf	324	16346371	66365712	
17651	18138	17651	qijiobjmjm	rmaotxhsev	2361	69038461	64931420	
10612	15182	10612	jzdmsdwrtq	ynlauehcih	3558	16560625	48502137	
17677	12782	17677	dditkxmusf	nvhpkjynie	7209	50164477	2035346	
123	14551	123	flebimvpub	vmatbqlbwd	3691	48919964	84253925	
8692	2497	8692	kasujqwabq	cphjpmvmiy	6439	70755545	22452288	
8692	7090	8692	kasujqwabq	cphjpmvmiy	6439	70755545	22452288	
15114	11618	15114	efeeeitzjl	dxywkwzmgl	4998	5655780	40189571	
123	13660	123	flebimvpub	vmatbqlbwd	3691	48919964	84253925	
11729	12773	11729	fylldbzlzz	fygknvfbih	7163	37246275	50662483	
2547	4993	2547	cwxjoejtda	xruoampcwm	7881	79118109	29286831	
10347	3953	10347	pzlabdvjcf	okboipriua	6434	40565713	48697801	
3544	15788	3544	rjnhjfkedj	cbzqlvwasz	2805	72457601	39149188	
19907	4133	19907	zzjmepneit	lboynmfhqv	2036	18028457	68485926	
11337	7406	11337	xlmhvpwrdd	fnseuxjofa	2080	44682773	21993160	
4329	12717	4329	hlnkmfmsfp	etmsiymwsj	5426	75417651	40998198	
13276	14258	13276	gsucbtrsko	lrbvrvhdhj	2994	77906923	16407602	
8031	15090	8031	egeqnptmnt	zjletttpdo	1132	22878885	83807900	
300	765	300	rggtyycman	wpdjbqcspq	4360	49343817	16171915	
15193	5945	15193	rougnkcdju	gbtnaljxbs	5339	32249324	19272496	
13151	2467	13151	bfzbyehoei	xiprxrhjwx	7250	407841	55370823	
15163	4399	15163	zwaaomrmob	tcgsfeaude	1323	7068587	33868231	
14694	6046	14694	usikwhkqzf	ojqpetbmpn	1298	24857378	63202442	
10725	7849	10725	qymincfgfu	xwfdoihtee	4259	18250442	37432334	
496	9611	496	uojiodempy	aeydqamgcx	4220	35540554	31567062	
4384	13797	4384	yzxgmowech	txvyvfnyjh	2068	72021082	61957995	
4548	16293	4548	bghuuoykvz	cgjrqeyuik	7855	17734002	19590063	
16939	15627	16939	omsvuatryw	ykoocipnlh	6991	71718745	9713093	
1820	3773	1820	uckwndyaae	bxtyyoardp	4657	62340482	84636904	
9599	17289	9599	vaqwjmwlid	kfnwonlloc	2612	46577713	1572104	
12811	9128	12811	qscuezkeyr	nvlsqbsrrv	2448	38438769	60748901	
4548	5599	4548	bghuuoykvz	cgjrqeyuik	7855	17734002	19590063	
1613	12577	1613	sdrjndfhon	kccgmrqdbq	5382	36161725	42142795	
2181	5426	2181	zfhwejwflp	xrjombpbos	7320	77812055	41872418	
12832	11854	12832	audvaanzjh	vbrwbkzexr	3912	12144229	64188566	
19683	7298	19683	lizbsncobt	iniszumhca	332	83562451	52819952	
5489	16624	5489	bbnerfvgcj	ghiswjdgey	3218	41111813	30436405	
15029	857	15029	rxxtxzaikr	zgcxtntvmn	7622	74730764	72908683	
720	13956	720	zpmrgwamzi	vueaqtrmmt	5218	45255243	50750033	
18164	3198	18164	utzyiqavtr	proispwepm	6026	68650245	67700598	
15029	13059	15029	rxxtxzaikr	zgcxtntvmn	7622	74730764	72908683	
3363	9662	3363	typfepjipw	hbhhkyfxeb	4434	38206037	85836866	
2845	19586	2845	sykushgdom	aikqwruuya	7299	80256449	63857837	
4285	11281	4285	baudmayidd	eckssnjwyk	656	80667633	8612461	
3014	16453	3014	bmkklcnlpg	jxknxdogis	790	19440567	66499579	
5198	15359	5198	ndlzgligjq	xqjnyrzqgm	110	14688202	58641908	
4585	8532	4585	ajexcyuldr	iqewtoztvo	3583	8829835	71115085	
4296	2444	4296	wywyepgnbb	vfdhdyqfco	3369	81704824	86167268	
17873	6722	17873	maavhtfgsn	bdemaqschu	7781	55513224	80806165	
19381	11119	19381	bqvxnwvhlk	csgzrdcexe	6316	65046038	41176059	
8131	7257	8131	vpxodcrhpq	mldejovkgw	4749	65425636	48789705	
11887	4648	11887	ugsvkmqwlx	fusbwggrin	1574	74555830	55192165	
12085	5634	12085	bczbbrsofq	wdozfrfnhi	1194	29089887	60398544	
8782	252	8782	zjdeulvxld	hjkqxoyogd	4617	24265027	17338343	
14470	17117	14470	vsgeawuqpm	hqrayjuzmg	751	38216867	4800434	
17381	14319	17381	qpqqvmyzjh	ilxzynngwa	1065	62747811	20718365	
5480	5429	5480	mvfltlqrst	yjhownragl	7373	59120069	45031700	
4507	6079	4507	rbppqpywxd	tsbomyhbvv	5779	22657002	63124707	
10602	18583	10602	uppiigcecr	artermblyn	4773	2770643	26966455	
8388	604	8388	xhhpftdxjo	tapusgpeuj	4402	4588862	85143403	
13823	19534	13823	xfqiznrhmz	sqsciepeqj	539	51927380	72126982	
3996	3498	3996	mlrhpnuayy	tjcxtqwyvy	7265	43852965	46781549	
4404	16970	4404	wrjzscmltg	sggiryolab	732	70841992	10621369	
8977	17917	8977	wxqqqzbfma	mscuzlixrc	2465	74543695	30744270	
1748	9601	1748	nhkstpkuks	ucihgtimoq	7939	50381155	20493365	
19776	5693	19776	bevyhefqxx	mnumlrwpjj	6010	44954171	80213512	
19776	8863	19776	bevyhefqxx	mnumlrwpjj	6010	44954171	80213512	
11837	16980	11837	krihepmpcv	oumzkgnfjq	1759	86082776	78155833	
17694	19398	17694	ruuculshod	fmjkovyieb	2244	74095259	13828542	
17602	4491	17602	pyiiqzvwaz	zzkhnpvkkb	1069	37178365	58128698	
7491	416	7491	qcseymzlzu	rneipfwrib	7819	55652002	6037642	
13596	16746	13596	qpsqaxezvq	ruydgcesfd	5755	8772161	78948772	
9560	5590	9560	cjvjyoerbr	pgbopdaumg	5832	22643084	55243375	
7491	4999	7491	qcseymzlzu	rneipfwrib	7819	55652002	6037642	
18747	1927	18747	kbjzkbdmqr	gbkohuvbhg	1070	23208570	39331101	
18470	6397	18470	fwvpteuspx	ouhbrnklns	3846	76153898	14404315	
14289	19625	14289	uohhpuqrni	hcnzqdkqma	7821	55223852	68723489	
11559	19688	11559	ekevivqamv	ehwclqhkpu	3626	53988085	54451540	
17275	2342	17275	qdnphphymg	ykvzjlnfwl	838	63906903	3727238	
16754	18147	16754	wrvdupkmhq	jyknydmliw	7715	17763759	77650507	
37	12262	37	rduzuvtqic	vdeenvttei	6240	45598586	14851998	
12822	5602	12822	tzbulmyeak	rwqmcyrvzs	7480	26371101	18546260	
2950	12706	2950	whubjgoxlk	ylbhcsfnpk	6919	49442648	69276833	
2082	17944	2082	gfiygyuswq	iedursdwit	4414	67271849	45702022	
7739	9370	7739	lnparkindc	xzaqfuwvpp	7082	4417848	32713976	
13999	784	13999	mkyqvtcjxt	gxpbnlpzdh	3173	64239754	26096223	
2830	17917	2830	ukhevwcxuf	ywidsivvfd	3579	69277689	68216329	
6414	11453	6414	nybhwbwdms	vjfohfazkn	1548	62191879	60348159	
16882	10227	16882	wsmsexthyv	oyivhsuyxf	2018	25861453	25739959	
6393	1557	6393	zxkighshmr	dzxwsplvwn	7948	59985414	49193737	
10538	12501	10538	hcggsuhsds	htnwnkyquu	5922	81619362	85944395	
216	16946	216	dvspuirpxr	qhlxxprcbq	7085	18666177	21933484	
11901	2583	11901	adlfxzctdq	asqvpmjwzg	1759	44228844	38382556	
216	7981	216	dvspuirpxr	qhlxxprcbq	7085	18666177	21933484	
2319	15473	2319	qrmkxrkbgi	nqqpxyddbd	3832	39331775	59337792	
5124	1693	5124	kdhpxbsyza	aehloieuuu	3576	31419561	3597679	
14585	8837	14585	qeypxnqfbh	puzuldpzhd	1575	24490937	64133637	
9464	7030	9464	xecrsbqegt	gwsfpcvmsm	6928	13440710	20962403	
5124	17218	5124	kdhpxbsyza	aehloieuuu	3576	31419561	3597679	
6393	12768	6393	zxkighshmr	dzxwsplvwn	7948	59985414	49193737	
12340	3841	12340	tonrcbezux	jheemxhctz	5634	50342031	41146101	
456	4330	456	efvrvkbgwh	njateytamg	5000	24828508	45325391	
11959	15656	11959	vedlxletvh	qsdfwemmcx	6330	72190324	14325947	
11976	16069	11976	lxhqnbdoeq	mpyfdnudiv	4278	49917263	65682295	
747	15719	747	hmofhqieyp	hcmxtsboqt	1362	77913265	3911524	
4044	6633	4044	erzqeykpvo	eufdwvatgi	1538	19495585	60523011	
9593	6606	9593	mkrgnrozqj	wbppzhxiin	3926	45403471	66445699	
8720	4973	8720	ajqdjzocts	mprfjuxlcy	4873	13935940	73992793	
9044	16329	9044	cjsjyktagm	wphpubwnag	11	74332051	8342326	
15864	14739	15864	uwfpmwztfg	xihrmsgvsr	7321	41964985	43980740	
4647	14842	4647	vdrwkcapzt	dzexphadul	936	74096677	20947967	
17956	2754	17956	kucurpwjdl	waqdzxnwbk	5916	38646937	76391877	
1481	8117	1481	qdnzdqacoi	tzzxyochip	1153	36743187	41052982	
3686	19810	3686	gwkzinwcjz	yyzasidfui	4944	53479734	8337541	
19495	12702	19495	yxroinatqv	htiumlrenw	7079	24078445	78226477	
2732	10398	2732	nvnaanlumd	xafftvncwr	883	53840913	36398783	
7060	7944	7060	uvuipjrraa	lyynarbwqa	3477	15254563	3107288	
10147	40	10147	cwtolailrl	ckbixbpplm	7539	34261469	67344015	
16056	1672	16056	kattfjhmnk	fxxgwukwsw	2099	18945587	72136376	
3415	6770	3415	ltnsuopefo	sedwtskbau	2238	38500287	45052870	
4650	78	4650	swfhzsabsq	kpyahobapc	1932	72078125	9674928	
16056	10636	16056	kattfjhmnk	fxxgwukwsw	2099	18945587	72136376	
11643	12908	11643	jxbludlaic	mcgguxjpgg	634	67730052	83522559	
6347	13214	6347	tgfzcsronj	huddjgvkth	3791	40104918	30143880	
18507	19248	18507	ivzyjktzac	dlzysepujz	4637	44239963	52935673	
7060	15117	7060	uvuipjrraa	lyynarbwqa	3477	15254563	3107288	
3142	5757	3142	ivxjhayymx	zhybfqyfld	7989	5927005	29922797	
17197	4938	17197	xsquhzimqe	sssfbktnga	1363	24959195	55893613	
14430	17003	14430	kplwsvjapy	apzjjkfzbn	543	73360267	27506508	
15141	2171	15141	wykvlyvanx	uwdqpkipbx	5719	80204867	35423862	
16027	4653	16027	tqfhitpfoa	pnnutcgpit	5422	55122175	60939618	
13993	13061	13993	nktmoydxec	lzphzmvurw	5281	64591449	69212213	
11542	2971	11542	fagelnmzpo	ckppovswtb	5462	10431019	42116748	
2874	3360	2874	wcbyeexptb	shcvnvzshh	5911	31685290	75048920	
6965	14041	6965	hwvgkdsjot	bdwnjutexr	1602	48921936	85456603	
16200	18135	16200	rnokrpvaiy	bjdipdabrf	553	2983212	63839387	
4532	1347	4532	mlutkgbaur	ukmlmwypbm	1649	52158516	47618479	
18907	10372	18907	szactijmci	xyknzzvzzn	5165	69476891	74524372	
11955	5759	11955	kcgamzxotm	rpmrnydhud	7802	10012790	36535114	
19420	11783	19420	fzmejhfozu	kvxbdnxkyv	3615	3744326	40117438	
16200	8983	16200	rnokrpvaiy	bjdipdabrf	553	2983212	63839387	
14494	13922	14494	hynhdtycuy	fbawwtusao	7489	48276546	3824467	
12801	9724	12801	auwqwvyisg	cqqeeellwq	3157	39401791	70467336	
19369	801	19369	rjmosisgru	dbyfyquvhz	454	30792724	20682169	
19151	11021	19151	cxlmjxbzod	uucflqhfnn	5598	66629952	46035561	
8371	10761	8371	adjrtmccxe	dizjoedjxy	1960	63447505	58702513	
4416	16789	4416	etdnbvbeea	nsnctcieyv	7887	76385052	72242566	
8592	14832	8592	gohzsesmec	ixzhmlrakb	1729	5625035	71541913	
1382	7153	1382	hjktlgtdus	vsbbnltjlo	5447	67667177	35239238	
12121	11079	12121	jpqimeujup	dfevcygvgm	2853	42550624	31957108	
11043	12021	11043	ekmbhxocna	wlasobtrze	329	51709842	4082733	
6679	9812	6679	jxpvsblbga	nwuilchsiq	7486	15868284	78081620	
18887	10405	18887	usjzqmotpa	gssjcdjols	805	74010169	39681434	
1437	7314	1437	hyvyocwwms	xyvkzoisje	5437	78174952	39533926	
4977	3076	4977	xdhpsuwpqq	pqhioyhvch	4562	53614405	43123752	
12121	681	12121	jpqimeujup	dfevcygvgm	2853	42550624	31957108	
12121	10588	12121	jpqimeujup	dfevcygvgm	2853	42550624	31957108	
11352	6127	11352	klkixsymes	jsfokxixzz	7011	15384926	7866357	
9307	11109	9307	yvyolqygpa	cnfxhffvfm	5587	49306947	8232544	
12683	1152	12683	tktakhlqai	sfcwldtoem	4651	82228864	77025674	
2440	5565	2440	psqbegxhwk	ctvsnwmqqz	2707	15817327	111896	
5515	9740	5515	qhosdzudvt	qpfrmqaoeu	3415	79744659	62830299	
4566	10093	4566	pixynwbxve	yiknfetrbi	6966	47710642	67156225	
14149	19261	14149	xzewqxnxco	hizwfermjj	6301	9923127	40069673	
1893	8349	1893	zimahcrdqf	ilstckpsip	6614	45936647	11175921	
3797	19746	3797	pctboinzmt	bcoznphign	3359	2150783	70283502	
8212	7538	8212	eckdoentbz	gffymizbtf	6370	29001005	35107774	
18151	284	18151	mnmiqcqkzx	dfmdedorut	3570	17904986	82308419	
12246	9965	12246	zpxzqbxlcl	glbbrjdvti	6479	13338246	24898820	
7067	11663	7067	mcbcteeipp	dwwsfyxbgw	589	3771046	59542415	
3102	15962	3102	bmoxwpmlgb	eeojobrbxr	4973	10673902	58473516	
229	10692	229	qhsvgbumnj	lsojjvljgu	6217	33989637	67734160	
8066	6971	8066	emtmeialez	kdvdljkzyb	5462	79470345	19596059	
17105	5028	17105	afbmgjqxot	bauzwfqswj	3935	44141008	28315687	
689	12928	689	hgxzbwpqlf	umkrfkylpx	687	72360473	13970418	
4143	5671	4143	nsrnuwkxyv	ykyxwdusfw	5206	20738989	48197292	
7792	13597	7792	hzcqguvnip	cwilwunkss	7984	36537552	72616870	
3753	10651	3753	zfkpesowyq	hmgedsutid	2970	58947135	17718620	
8878	16391	8878	hhpduhsupb	yuasrlbojk	5328	84227266	18855998	
11278	19685	11278	nvzgcrhpic	npffjillzt	5685	20899570	81105404	
19115	15292	19115	eosejgivfq	dixwzdhepa	5208	65148115	70794251	
15799	7922	15799	qxkkyukfmy	mdtsuetnaw	6584	44813414	50332014	
14878	2698	14878	nmwjnvbkpp	wszeuutbyt	6916	61343359	64608030	
2728	17813	2728	huurmbmpjv	tzocvmwlgi	556	68119838	63633590	
17663	7462	17663	iphiodtyoo	pxpsuhxqgh	6	38085682	13591698	
13397	12846	13397	ygzrobkvnt	snpvchtrpn	7765	77144879	65689300	
15172	4627	15172	jgnaswpyfy	bopfwdnhjt	5690	26882992	3330279	
12456	12105	12456	xsisfqvewr	klcntwgsqe	3795	84179822	75633289	
15172	14684	15172	jgnaswpyfy	bopfwdnhjt	5690	26882992	3330279	
11644	18773	11644	okjlwcxnel	pocjumuzgx	6103	10952439	68563075	
15134	332	15134	nwtilqvjgr	ivobuuxosm	6169	81437269	22751946	
6382	14015	6382	cdmizhustu	pmqtjimwha	2344	76544390	60163955	
6835	1732	6835	omiuovjajt	pybdqykyph	2326	78962615	56744648	
6835	8442	6835	omiuovjajt	pybdqykyph	2326	78962615	56744648	
4966	19561	4966	qgvcyzoytf	xdhgbyuuzw	3901	53015690	83339028	
8677	7495	8677	awbyacrgfd	agpensexng	7357	23327165	32683899	
11480	17824	11480	hrqezeuosk	jvqkvpdubv	90	51092750	78240797	
15915	11989	15915	nunoejdstu	ouytpefpbd	4038	20898809	47856305	
18856	2816	18856	jfyohxegcc	zgrsffbszx	7782	38993560	76551874	
15906	2357	15906	wbgazoatkg	icvpuyaavo	3171	940988	67619634	
17658	4366	17658	gmepllxfps	pltopqyntg	1276	55791134	5993712	
509	19387	509	hyhpjowdmw	dcrrimglxb	7342	30909137	37399489	
9988	13756	9988	swetbhyxbq	ijwfjavkfz	5831	57250851	52063472	
12476	15484	12476	svzinchrqv	zqrchsqfjf	5764	78273356	77823688	
13620	13163	13620	hmyuxhfope	odonqsezwk	7405	5075408	43076621	
1809	14081	1809	liaiklfcga	xprcrbckvv	1906	75785103	12607630	
19733	14398	19733	lvapjtuila	nikgphvcwg	4755	15361332	61382884	
17452	12624	17452	xwlvgjpuef	ipltrlvaxi	1692	3821150	12705840	
19733	4640	19733	lvapjtuila	nikgphvcwg	4755	15361332	61382884	
5062	10337	5062	xfsqncsgvq	wdqcuqmmiw	478	14923088	9421522	
951	11021	951	wxnmcricta	cusqbkgjsp	7003	54379094	72682051	
4434	6036	4434	yidgjckdkv	kuhztdrfiv	5463	6689939	75626398	
2799	223	2799	sdjanezzoq	ysdmaowqsz	3228	1278232	27369932	
12756	18760	12756	xhfmxdsavp	uffphdtcvh	7656	20935201	61752555	
9651	19798	9651	tgefxsxule	pkqdwchnus	5834	61370681	15277170	
14119	17657	14119	fswrrmazaz	nzlosrfteu	4317	76423412	26520094	
19993	12968	19993	gckhggfoku	zqlwuaaggy	1150	3163554	12849182	
9571	19928	9571	ahoyuapfbo	mwjopzkvbt	2412	6739389	55882035	
3012	2134	3012	gulluvqamm	ccwwzjcwbo	6673	172121	5556754	
16456	15330	16456	svshtrsugh	ytxcxvpmhb	1013	35426549	59761689	
9846	19015	9846	bzigqqsekp	ymbjkqqwkx	5323	16586310	46426379	
11522	4233	11522	arouovvgcs	muglcdxggz	6203	77780763	64460078	
7775	8226	7775	bkjhuewbcd	mrltduapgo	1028	83511339	51623053	
12371	8780	12371	jvvgnfreff	ybuydonisg	175	80812080	30799130	
694	13867	694	bvlylsyfxu	sipgctvjhw	2198	44793848	18660330	
7322	6232	7322	noivsbspul	ceovxyepbi	7116	5631770	78053987	
19883	9516	19883	meduzskyeh	ygvyfotwuv	2603	55743356	48847197	
17829	8898	17829	xcomuwwpuz	wcyvbnpucd	4725	41807241	324073	
17109	5434	17109	tpzwnczurh	fcedsiycxl	2270	50616470	78478215	
13226	9146	13226	htzbqqpoik	qfmbkbapcg	4873	31748384	52017171	
5248	1137	5248	sdgvceaoyo	ghtblafmib	3243	10707064	74877862	
9556	19943	9556	rufuniinij	loafceycjv	3555	27689886	22707242	
3841	2403	3841	tqocirtvgn	jngbdjoygg	6484	59449353	81472785	
4137	17205	4137	qjrulniyjj	grxtyulgxp	634	29945293	17250005	
18540	17388	18540	zjzkqzwllb	mfofqseaou	2247	8030071	7971522	
9556	8347	9556	rufuniinij	loafceycjv	3555	27689886	22707242	
9851	3643	9851	osuswnfmbn	qknoymvgzg	3387	1420318	18471778	
17757	5166	17757	ubvwooxrkd	dhsigqvjfi	3690	1341710	23394439	
6912	7909	6912	ybokcbcrma	imfokwtfpx	696	80739061	19833394	
14501	994	14501	wcnmjwvvor	pmaysnwmje	5110	81489035	11530939	
4137	16017	4137	qjrulniyjj	grxtyulgxp	634	29945293	17250005	
18540	8264	18540	zjzkqzwllb	mfofqseaou	2247	8030071	7971522	
9851	6198	9851	osuswnfmbn	qknoymvgzg	3387	1420318	18471778	
9509	9195	9509	mirfzmqnjy	vvfnvebzhf	2042	84424465	24263569	
2101	18180	2101	xapdebpdbd	xphykjrcat	2722	13019022	31025900	
2606	6871	2606	ckbyplzzsg	wltlwbuiag	4801	67991571	58612182	
6790	13819	6790	idqwmioqhf	hqobhtchtr	6257	71898698	54405210	
10473	12607	10473	mcyohgghge	tjpzxutoza	3057	38870045	65173546	
3587	7676	3587	pmsdahqliz	qplelefkpe	6567	50260034	68575948	
7063	9287	7063	imnvtnpqan	nissadxzry	7536	9394386	9657797	
10473	18408	10473	mcyohgghge	tjpzxutoza	3057	38870045	65173546	
14188	11591	14188	fiqreuluwt	xqlxujznoo	5624	14605430	6661286	
8165	18998	8165	rwlxouyxws	hwkjjbqbdk	1995	38793395	34747952	
15763	8435	15763	fsrioroefx	httvabfecr	3715	33727137	26184633	
16336	19317	16336	omnihiievp	ffmcmkramf	2906	64367267	9474428	
13617	890	13617	gnmfaoruba	dfbdgoljrd	5703	52037374	27413887	
17526	17380	17526	nylwntjuwa	satyhwustd	3757	63506698	22526922	
7715	7968	7715	qumubuppeq	hjnvmuhcmu	835	9317813	7927855	
16826	2419	16826	ashxxtudux	fgqtluwzgl	6492	56568055	36642190	
8408	13970	8408	niaudrkrqf	rxaakoxdvz	2203	4232506	28286221	
16112	3870	16112	bcyalfhmum	lggylfpqfb	5136	15929015	18570905	
5184	13738	5184	aewzvzvkcu	lpajgqpzhj	5357	63992708	44650384	
17168	15653	17168	nhljwbfpem	molaqmiyof	2578	23920330	32246057	
10404	18697	10404	eswsnujodu	wgxyhzadmc	1431	24174040	71980513	
14783	1608	14783	nuxctamvwx	tvrhhricoo	7561	84252275	61593548	
2526	187	2526	clpqgxqnie	glfyrtsnko	1164	52330751	64074581	
10678	5656	10678	jwtadrctnd	yaukyvmfac	3464	14277124	28019344	
14184	4034	14184	fqqykhhjmc	xiulolipqo	2211	12318191	45744702	
6832	12752	6832	sngizjqnbb	ioafiacswc	4775	28435372	7763401	
6191	16173	6191	ebfmgtfnoh	veidkshzvh	6839	26329796	49406815	
2526	11520	2526	clpqgxqnie	glfyrtsnko	1164	52330751	64074581	
2949	16340	2949	xvoaifnafm	cmvxruvfxn	5213	9804468	77789602	
2154	13216	2154	teadecnwtp	llmcrkzmjr	2109	75139488	35408463	
15184	11180	15184	sotynvqxze	nbkbhafawa	2049	12040723	19335420	
3751	1683	3751	ysivfphctl	lyeglfkfug	7494	27979687	20058579	
18263	2092	18263	ygugrmtpok	dojjmlnikx	1562	74784775	53732552	
16856	6277	16856	aqncczwamf	gbisskcrxf	6700	56593675	44200266	
12010	10203	12010	ucoqvvtavx	kgqxqpqpny	313	80102745	15207839	
4980	5226	4980	pkfdlbhrrc	qlzsdtiocn	6031	56600273	36164324	
3733	17605	3733	kghzwlanlk	fowyjlxyfz	5160	83924120	2581405	
12138	1786	12138	hiuehycqvz	zrfknqinli	2532	77186605	37318071	
15892	10383	15892	ruyjimznhg	wqlaxrmpip	4877	42297161	26881546	
16856	6490	16856	aqncczwamf	gbisskcrxf	6700	56593675	44200266	
17317	3657	17317	suhizjbwuj	efoskgcmfc	4750	3032117	18980770	
711	17495	711	cduwgivysd	fuhhulbnby	6117	835888	7245794	
223	5478	223	lwgpmwtxbs	dmvqaqqgfv	4704	21724800	38588026	
10247	3584	10247	dvgrlmgqkg	wvlezevjcb	1429	80239756	27695663	
19339	2671	19339	daaxeyiazd	xkmofumoam	4423	21370966	9373327	
11850	6747	11850	vyaespajyu	danqqfcrpz	2027	14466749	34734032	
6464	10649	6464	ldxhcegdve	hwtkzstniz	6929	62415033	85864992	
12575	17341	12575	ngvpbillbw	dhdlpleqre	5814	42267055	60121331	
4696	1380	4696	dfuqxzgxqi	cmvueycfcu	2188	48696540	28247935	
11813	18693	11813	izmoqlhttt	hoogjxeknu	7970	38011251	85431269	
10970	9434	10970	gdrjdhwaav	ypbizphhdl	5116	35502068	28925329	
15908	18851	15908	dhgulkchgo	rttsbompgn	7419	50531951	10751011	
11851	7453	11851	ppgkpyxygp	phqrhoydfl	5705	65035936	64527508	
10070	12247	10070	agqozenlvg	arbmzfhrsw	7072	53757967	54544938	
10166	2530	10166	zhkecivdyp	otpzcsyhse	4984	7343760	86147958	
10506	3160	10506	bfxwuyuyeq	xbozyiuivs	34	76265291	46008483	
10166	1400	10166	zhkecivdyp	otpzcsyhse	4984	7343760	86147958	
6764	14021	6764	czuhmoqwfx	neonrequql	1175	50219138	30302575	
9566	6502	9566	khvbqmszds	odzojsenul	6323	69614171	85185905	
17167	10118	17167	jiooezlsrj	qrhpntlleb	6200	21626387	23481656	
18281	13573	18281	odtnxoqsbq	gazpxdpbrr	2150	36450760	63011848	
18281	17468	18281	odtnxoqsbq	gazpxdpbrr	2150	36450760	63011848	
6988	5945	6988	ftcatoyepc	xmjwagdgmm	2294	44359346	46064177	
12207	18971	12207	ajzncseasl	oqbryzbejq	1317	43827851	12680436	
12207	7320	12207	ajzncseasl	oqbryzbejq	1317	43827851	12680436	
13152	9884	13152	bsjoipceov	kyspgituej	3490	5465108	53664259	
10924	14093	10924	qiodabotej	wvosievkam	3964	81231886	43799775	
16782	16277	16782	gnlwkgcujp	zurwffcxrz	7551	10799106	43604249	
1469	4891	1469	fzhmjqqmme	fsseklslqu	4130	1763437	18295492	
9895	11627	9895	znckuzqfuv	kleqhfaqfa	7777	58137240	5215457	
13126	10379	13126	jgcnsmxswh	bcxhzxgydu	2357	45865657	72561632	
6971	16411	6971	zzeanmlhav	uizegnyvst	7820	72231571	53867468	
2717	16699	2717	kdrorirlse	hwirjlqcnz	3336	31093062	8781407	
14048	13837	14048	uwmeuscxxq	udawejeakq	514	72479704	51436332	
16188	4889	16188	hkynhzvffa	pbhaumkalr	7373	14403687	40395123	
14048	15812	14048	uwmeuscxxq	udawejeakq	514	72479704	51436332	
12078	7243	12078	kwnswjzrjs	flvslxeyih	6544	49687940	84488649	
17145	12729	17145	bxlgajarga	dngavxebbo	2906	46974700	65395214	
2265	17255	2265	nqewybwcdy	kvfbghmsae	7717	32641269	45262429	
227	15141	227	goazjhzgnf	oahrguvwmk	6043	61700604	70372966	
12725	7334	12725	fpsznxgion	bgrqcoqcdv	3593	257494	56945300	
