SCHEDULE.flno  SCHEDULE.aid  AIRCRAFTS.aid  AIRCRAFTS.aname  AIRCRAFTS.cruisingrange  
17539	15879	15879	hzcosqslwf	4616	
740	3315	3315	ktechokllk	2837	
3271	5392	5392	yabnoafgmk	7960	
12278	11918	11918	omguknwzhz	5251	
18491	15906	15906	cvycygeknm	1841	
13126	10379	10379	zcszcxatvw	4573	
14435	17974	17974	cdkqphxjkp	875	
11417	2654	2654	dfhbvpvqhe	4823	
4073	10308	10308	dktaacdlrf	8058	
1179	10063	10063	ioydcntwzb	3769	
5704	8306	8306	kmjatpluzz	7347	
6022	9555	9555	aaxozrawnk	1546	
1876	18326	18326	kofiufkqlr	2641	
10954	3458	3458	qmonsaqrsf	4161	
19256	12344	12344	mlebtxoron	6543	
19011	19503	19503	wkrppqatuf	7698	
9465	4376	4376	bgkjlyezwc	86	
18718	6813	6813	zflfobxpeu	8955	
19970	9501	9501	sckjcguxfp	3306	
11189	10795	10795	lzdgfbrobi	2677	
5087	31	31	asqvxjnrhr	2511	
9567	2169	2169	hbpnccilbh	6546	
10996	7434	7434	jrybcybwsy	5061	
6247	18014	18014	qjtnhahkhv	7915	
16704	19048	19048	pcfrwqwzmq	8555	
17833	19048	19048	pcfrwqwzmq	8555	
18893	8691	8691	wzvtkizfyo	2977	
3993	14653	14653	ilslvwykqe	6712	
11559	19688	19688	qtisxnunzm	6793	
7246	8617	8617	qogwtnumcr	2403	
1124	4323	4323	rzoxfpwatg	8770	
17877	6618	6618	ymvfgmijoq	1580	
14955	1858	1858	svtliygkih	6002	
7142	16205	16205	wdmehrsnyc	3255	
6918	14959	14959	sxraxxtvzt	1319	
6668	15655	15655	nucbgpmqnx	6215	
7470	3624	3624	csdoprzgdq	7674	
18946	3176	3176	hglupueqwt	4347	
8801	16616	16616	iqioovpujz	110	
331	3624	3624	csdoprzgdq	7674	
17948	9893	9893	oukxluxsbf	6593	
13355	10848	10848	owvniliqwj	2846	
2767	16229	16229	cycwxiezyp	5234	
334	17991	17991	aegahewmta	5549	
4938	9967	9967	mpkxrqzhpn	7904	
13190	18383	18383	fisvlnsohy	121	
3411	4324	4324	bzwfcinwys	1307	
12009	10678	10678	wttndrwxdi	1555	
1083	362	362	cnwomamyat	865	
9101	12698	12698	dumzskqbwe	514	
7986	4324	4324	bzwfcinwys	1307	
2101	362	362	cnwomamyat	865	
8579	1280	1280	vwtkfcrzpe	4952	
13075	12698	12698	dumzskqbwe	514	
17782	12161	12161	inlemmjluu	3073	
12325	17226	17226	hosmgbdqib	4699	
9990	14141	14141	rnuoxfzbaz	7927	
13139	9563	9563	xgdcohbpaj	8124	
1882	5410	5410	djezjxwexr	4803	
15430	17465	17465	xydzdfatwx	2036	
19112	6919	6919	rxuyjvnttc	8981	
6951	6919	6919	rxuyjvnttc	8981	
9276	17270	17270	txlbdphdmz	744	
4080	1962	1962	hozutfmmyc	2068	
6061	5077	5077	jhprxnnufc	3453	
14000	13566	13566	oblbanppos	6689	
2785	17270	17270	txlbdphdmz	744	
7817	12279	12279	vmqpbzfept	4499	
15270	13108	13108	fngnirdmgr	8158	
5477	15430	15430	bfqzlgthbl	6907	
8304	11603	11603	izrvnsiota	7958	
16895	7381	7381	pwlyqaewkr	7335	
4411	4804	4804	yhhbtvzwvj	2635	
15773	2119	2119	nsawixkhad	2470	
8165	18998	18998	fxhqlghcsk	8296	
6276	9728	9728	zouejojbfi	2055	
4520	7503	7503	fnfjvndcny	7243	
2564	6016	6016	msjoobtnng	8176	
6040	13066	13066	tetzemwvpr	3670	
13309	18998	18998	fxhqlghcsk	8296	
468	3881	3881	bruzwjrzxe	3489	
11961	5786	5786	emlhzrofqp	3892	
1731	12381	12381	utuzchwxyj	7005	
9769	2190	2190	bhgsaqpyyy	5783	
10707	11459	11459	jlnaogjzrs	1110	
7685	19767	19767	lwfoaprdbm	3248	
18933	19461	19461	awituimdtb	157	
11158	19767	19767	lwfoaprdbm	3248	
6487	8982	8982	spjkohmeho	4494	
6104	3764	3764	afcaoikaxm	4539	
14882	19632	19632	invoznekhb	8190	
18282	274	274	tzmtsovmsa	765	
5086	10223	10223	ncfuajvwxe	6182	
10852	13417	13417	sncbnwniuv	475	
679	2881	2881	mztapdyuco	2134	
18594	10949	10949	qlszayfcip	4275	
14855	13798	13798	isqdkucmrq	4502	
16099	13232	13232	lwffjdofxv	1408	
5641	2253	2253	ojbsnhreak	7542	
7122	754	754	qyraudwdju	4546	
4774	10373	10373	lvdnlrsapq	6436	
9230	9405	9405	wzwhsonmpk	821	
9080	13552	13552	ssbjepsvln	7336	
5688	9989	9989	wdkmdmprxb	1154	
15234	19800	19800	munuucjfcx	8955	
18295	6824	6824	psbpcuayty	6041	
9705	9989	9989	wdkmdmprxb	1154	
6293	1873	1873	auefbscltu	5495	
8269	4666	4666	klwkqgpyxw	1069	
17608	2229	2229	ottaljlzrz	8081	
13052	19323	19323	jluidynsti	1437	
13204	2229	2229	ottaljlzrz	8081	
597	2596	2596	jnyrcvnvma	1560	
12928	10888	10888	ggtphqmppt	4265	
19622	230	230	eelrkcpvxv	3674	
6456	15113	15113	sbsywclmky	1230	
4885	10888	10888	ggtphqmppt	4265	
9759	14613	14613	qcypmqrmgz	3454	
10506	3160	3160	pemqatuwwg	6956	
3686	19810	19810	qngumopsgl	3987	
13811	16089	16089	paphaqiemx	6410	
2798	6115	6115	itiuhzhell	1672	
6170	18682	18682	alwohnemrn	623	
9581	6115	6115	itiuhzhell	1672	
4137	16017	16017	mceddibtsy	213	
17313	7045	7045	vjncezmcxa	8241	
2129	18404	18404	vjeecjdoyy	4661	
8228	18404	18404	vjeecjdoyy	4661	
9974	248	248	luldzigawy	7806	
8788	10215	10215	zajhllzunr	4799	
216	16946	16946	srjtdrqcvd	2846	
2641	4481	4481	paiaqizszt	5030	
2498	4481	4481	paiaqizszt	5030	
1893	8349	8349	wzphvalwri	6095	
8819	1637	1637	xvmzafmtmv	1668	
619	12927	12927	orterjsvvq	7332	
11043	12021	12021	shjfvpncso	72	
15710	9882	9882	tnagdogavv	5557	
4989	14009	14009	vezzrprdko	265	
8229	12021	12021	shjfvpncso	72	
2014	9918	9918	npvvmeyhal	1911	
14113	1367	1367	znedtgqoel	2674	
3728	8233	8233	uzdghtytya	4860	
5806	10153	10153	wtyaugvkuq	4590	
9635	1367	1367	znedtgqoel	2674	
9037	10243	10243	jjqjsnbwmh	5965	
16701	10638	10638	rviqqfzogf	6844	
5444	10687	10687	ccljsciqjd	5578	
18490	12179	12179	mbhrfpejse	1840	
16843	10243	10243	jjqjsnbwmh	5965	
19437	3327	3327	fhqqwcdbzq	4842	
8731	3327	3327	fhqqwcdbzq	4842	
19649	6173	6173	bxgucrvplq	2502	
5951	2860	2860	ksplgzqqeq	4414	
14779	2860	2860	ksplgzqqeq	4414	
9995	17961	17961	zazhuvjagy	6371	
4249	795	795	teggzvlonk	3076	
14072	17072	17072	vdmbfmlkbn	5616	
14374	15059	15059	evulmnvtoq	5266	
7491	4999	4999	rtyaweaxvc	5517	
2258	8256	8256	ueavotabit	3186	
18226	4275	4275	adlqzmiplk	2931	
19683	7298	7298	ckccyixnaj	7197	
9307	11109	11109	qmipkxtlgf	3934	
4008	3480	3480	saymlgpqwk	779	
13201	907	907	atjsxgahtr	2543	
488	4517	4517	zopnoquxsi	3114	
17263	5669	5669	dspgpryxet	4391	
14007	5294	5294	vggitvwgwt	1872	
14259	5669	5669	dspgpryxet	4391	
14741	19093	19093	qubhyudwho	5502	
1336	1181	1181	dppaznhvre	68	
6689	5804	5804	zpyqeonlbb	204	
3784	1226	1226	cszcqvgsau	3501	
13020	1181	1181	dppaznhvre	68	
17697	1852	1852	hdkyltuzsr	5938	
7913	1181	1181	dppaznhvre	68	
545	17056	17056	abaqbtijjf	2511	
8722	11025	11025	tboyypvytr	5778	
747	15719	15719	dzambzydcl	6944	
10822	113	113	rvbjhvynio	157	
946	1244	1244	ekavmpzehn	2573	
10697	8069	8069	cfpfxrhwgo	4313	
474	12375	12375	iebrfglgip	4111	
3962	17927	17927	oaxssbimks	1061	
19008	16209	16209	lweskmxwpi	5703	
8512	16209	16209	lweskmxwpi	5703	
15702	16209	16209	lweskmxwpi	5703	
1907	3011	3011	kpzjplotga	1490	
3093	13424	13424	uzlflqdraf	7783	
18887	10405	10405	qcxzvqytql	2665	
7775	8226	8226	xkuwunswap	2423	
15014	15778	15778	lumtubicgx	8974	
19881	1744	1744	uvsixrimcp	5518	
3946	11954	11954	wgdoneqitr	8108	
16835	16353	16353	gxavvihofv	1517	
16122	18449	18449	vyndtaowse	6289	
4131	1578	1578	jkexrypayv	4118	
9818	19297	19297	jwqmzodews	3572	
7882	19297	19297	jwqmzodews	3572	
15607	10765	10765	ehatpiydnk	664	
18749	7545	7545	moyjavjfzr	3369	
4483	16468	16468	itxtgvkaxr	7917	
15634	19431	19431	tynjbimzha	7515	
965	7741	7741	krnohuvvja	4840	
17018	15618	15618	ppfeseebiz	6608	
14143	2472	2472	okxncukvga	268	
10098	15618	15618	ppfeseebiz	6608	
9425	15413	15413	aaocqxlxmk	2134	
16906	19661	19661	bpxiblnfps	409	
6134	2577	2577	qpnvcrklyx	653	
1372	12145	12145	hhndowxwia	97	
13816	13345	13345	rmoelbjodv	515	
154	6797	6797	vdyuuegvkg	468	
15427	6797	6797	vdyuuegvkg	468	
18781	9857	9857	tglaexkapr	7802	
6817	2803	2803	fqbfrsskdq	5071	
18320	4899	4899	gxjzkbnslc	2606	
188	11687	11687	ijwhspfzwa	7896	
1335	4743	4743	pxrcsqsnwf	2419	
15836	15675	15675	cayxynprrc	8561	
1698	2874	2874	wwuvlwwmoa	1814	
18439	3467	3467	hvydfrwjct	3805	
13618	10504	10504	acrhawqojv	4932	
13832	18147	18147	chsckbujax	2752	
17396	7309	7309	tzqmdvnuiw	3724	
3748	8245	8245	aopnlzixyu	4412	
6576	9891	9891	zzsgkrmkka	8510	
16754	18147	18147	chsckbujax	2752	
4162	18717	18717	xzeboqvwyi	310	
2415	12789	12789	jwcoxgxqeg	5184	
1969	8976	8976	xncmcbqcum	2795	
9846	19015	19015	exqfrtnwqr	7190	
5685	14732	14732	mvznxzmmco	4356	
15678	14615	14615	wloncbigtn	3726	
16095	17984	17984	gqucmhbqsr	6231	
6599	19654	19654	ypovvqfyfk	7614	
19731	3410	3410	pvkelwsrij	7476	
16667	6180	6180	chsanmeege	2568	
14077	6580	6580	mtazpcgbzv	1375	
19099	9414	9414	anonxmqrox	2673	
18192	6580	6580	mtazpcgbzv	1375	
15723	9284	9284	ekbanrwoqd	7872	
13231	7239	7239	pepfcdbxar	6807	
16857	10286	10286	niyoafnrit	1980	
19302	2551	2551	soxutyilfm	5943	
2081	17576	17576	kpcuhbcyyp	2674	
2526	187	187	xltizpbfxi	2935	
5126	18784	18784	yfdcsctmia	4707	
18997	10764	10764	fedstshdpb	3468	
10832	18784	18784	yfdcsctmia	4707	
6044	10648	10648	cpxcbbldzj	4697	
10596	11272	11272	dbrhdqifbq	7143	
16671	17754	17754	nlunwlraot	2728	
3512	15795	15795	upkijiiesj	663	
11230	15311	15311	zpvcoxymxh	5027	
13755	11272	11272	dbrhdqifbq	7143	
16187	17754	17754	nlunwlraot	2728	
10675	17754	17754	nlunwlraot	2728	
2300	6805	6805	dznlceeyhk	6768	
8791	12888	12888	jttvwxsehi	7755	
11761	600	600	jwedlajfmk	28	
8364	6805	6805	dznlceeyhk	6768	
13735	15477	15477	uxngwbkwcx	2478	
538	6805	6805	dznlceeyhk	6768	
2341	600	600	jwedlajfmk	28	
2775	13829	13829	paswapwmef	5306	
4350	11949	11949	tlqayoxqap	3805	
972	11949	11949	tlqayoxqap	3805	
13025	13829	13829	paswapwmef	5306	
15536	8943	8943	wvclefkrot	5563	
15159	4110	4110	ynfyfigsru	1279	
227	15141	15141	vgomwzyyky	5403	
13531	16888	16888	dalsutjkwc	6853	
14996	8054	8054	rhhuntlhvz	6899	
9747	1293	1293	dkulmocoac	7819	
17145	12729	12729	zairbrdfmy	2298	
6347	13214	13214	fyevvcrliy	794	
11251	6281	6281	wxwaxaikyd	7816	
441	1293	1293	dkulmocoac	7819	
5852	12980	12980	kgpnjjdruh	5004	
17617	632	632	wwgdyiarna	6035	
12154	14804	14804	ktvhapilux	3738	
18428	2458	2458	uijgbbbbcg	0	
16017	14872	14872	mfdnfknvuh	1097	
19182	16266	16266	rkpplrlbcq	5155	
3689	12949	12949	jhfbfoeyto	5249	
9016	8026	8026	clmepcfzlg	8348	
17956	2754	2754	zyliypkryh	7547	
12031	3023	3023	vywcqfturl	2154	
19608	8249	8249	ipjedsnxaw	8463	
7173	3023	3023	vywcqfturl	2154	
8744	11129	11129	irwbqtponw	7865	
19849	5484	5484	vbnxghoekc	3506	
8220	16854	16854	rtorcxdrug	2901	
18804	11411	11411	rukxglpgsb	1612	
8918	5814	5814	xlpryfqicz	8577	
14530	11411	11411	rukxglpgsb	1612	
394	10670	10670	mzoamefuvs	5426	
2607	17051	17051	roapayitct	1911	
16681	4271	4271	dbjgukxsav	800	
899	8803	8803	imjafwdzwp	6301	
13242	10670	10670	mzoamefuvs	5426	
895	5261	5261	ehnmtmesil	4406	
11058	3753	3753	ntpsczilic	50	
6600	16021	16021	gprciyxdbc	4856	
18571	161	161	ccmgpaugof	5226	
17413	529	529	zdirfttnpc	422	
10701	8219	8219	tcufwgzlvh	8283	
11168	2623	2623	pkcayhuygo	6108	
10251	1401	1401	sjcttqnmbv	1430	
7519	11822	11822	dtcwkgjuoz	4226	
4671	11853	11853	rnbzeonssj	2864	
15097	11853	11853	rnbzeonssj	2864	
19776	8863	8863	yfsoptcxuf	510	
1765	16584	16584	owxddtwshs	7304	
6468	10451	10451	gzqgpzglcy	7206	
5956	15126	15126	xgwhgdzocp	3541	
12159	8637	8637	zphxyfqmpw	2569	
1651	8298	8298	hvpwsnhnxn	7342	
9182	16339	16339	dgrsezhhuv	4812	
14528	13784	13784	zffjbqcgna	8618	
5568	13784	13784	zffjbqcgna	8618	
18015	7359	7359	gdswucpynd	2457	
6928	851	851	spfrvdisdk	2770	
6164	17711	17711	hiiwkaxklu	110	
1354	1144	1144	msyelhqbqf	5930	
11313	17711	17711	hiiwkaxklu	110	
12833	17711	17711	hiiwkaxklu	110	
18337	18469	18469	ivutsrusqh	508	
771	5868	5868	dprfqkcxmd	6849	
16141	1892	1892	qevkbljtrt	7074	
1720	7441	7441	lhcnjqqfwz	818	
8428	4684	4684	aexeaghdxn	3778	
17955	18128	18128	dgjmnevzmk	2649	
12907	11215	11215	ugsvawqzbw	2816	
19046	13225	13225	madssmkcqh	7277	
18655	8304	8304	vnatngpoim	5440	
8186	16473	16473	tlnjhnppdl	7166	
965	1339	1339	breavqvixc	7188	
6746	18128	18128	dgjmnevzmk	2649	
1744	1941	1941	olwzgitnxm	7867	
8954	14450	14450	ikoipnpwym	2842	
13731	16426	16426	gxtmsnuspa	4722	
11170	10051	10051	nhftlgjxwc	4374	
7096	361	361	klkwcgvegh	360	
1604	8005	8005	dgyjbqizft	5796	
14219	3334	3334	guzdzfdigt	6995	
3544	15788	15788	wysbkreron	2117	
16201	10392	10392	moqsocanzs	1391	
11781	11823	11823	ljmsctubvs	6447	
14498	16187	16187	gvkblzhfea	729	
9317	15268	15268	gfzamxneop	7221	
7531	5874	5874	gffuonqwfc	8405	
12997	17790	17790	zkwagkrbkr	1139	
17784	16187	16187	gvkblzhfea	729	
17803	15268	15268	gfzamxneop	7221	
19649	18214	18214	inyznrplnm	8115	
5441	7368	7368	ynomdzrisu	6435	
12315	10657	10657	ojexftlknb	2903	
5602	16073	16073	nhzhranqxy	7856	
2209	14780	14780	zwzjkascnu	7165	
6790	13819	13819	kovbxxnzva	7719	
16243	19091	19091	uicvegmfgx	368	
10921	13819	13819	kovbxxnzva	7719	
13158	14658	14658	zxscnahmjo	1884	
3436	9424	9424	ynahweomof	7182	
13226	9146	9146	dpgvljfejq	4288	
17053	3305	3305	haeuxaycqj	8140	
2830	17917	17917	rlcxzpyqdy	7735	
19552	4955	4955	yjzfkkiukh	7115	
8977	17917	17917	rlcxzpyqdy	7735	
7331	18264	18264	wxwvijthvp	2295	
16356	15054	15054	jpdhixpcke	3718	
19087	6186	6186	hnzqvtxqii	8554	
14696	3980	3980	hfkfmjzogz	6562	
5398	17917	17917	rlcxzpyqdy	7735	
3507	19788	19788	kxzmcnpbld	34	
12133	10272	10272	huqneowdvl	8141	
178	14667	14667	fyuyfiizgd	1755	
5625	5807	5807	vptmhctfew	5747	
9680	10272	10272	huqneowdvl	8141	
5938	2937	2937	mmyfycefhp	3155	
6642	15217	15217	srxwdvttmo	4287	
557	19777	19777	xyhbmlryhr	6815	
15093	2634	2634	uveuvjayzp	5185	
16745	15003	15003	baficolitz	7044	
8112	4835	4835	mxtfgqsowp	5050	
8298	4473	4473	nmbgsxtaxb	27	
18266	4264	4264	xmduumijqs	8468	
1728	15003	15003	baficolitz	7044	
18556	4835	4835	mxtfgqsowp	5050	
12631	11893	11893	llfvgjfjjf	2000	
4547	11944	11944	gmpwkgyqws	4452	
6029	17381	17381	jpntbqhcty	7844	
8936	9266	9266	jjkyawcjev	7294	
12503	13557	13557	hefgyaknos	4704	
15787	8582	8582	wxgeguyshy	3293	
1908	2303	2303	alobrjuxio	7793	
7743	3538	3538	cvqqkjhsgb	5491	
13874	11244	11244	sekhokyqqn	2914	
7864	3886	3886	qhohgpblqe	5845	
208	6099	6099	omyzvstiyw	1697	
16761	19541	19541	xhbsjbupjv	2605	
2049	1041	1041	chnuuqhkze	1286	
1730	3080	3080	efqkkhyfdo	648	
6303	644	644	eiatdzqqhq	1882	
11131	19541	19541	xhbsjbupjv	2605	
10780	1041	1041	chnuuqhkze	1286	
1393	12088	12088	ykyawakbzj	3717	
13977	6099	6099	omyzvstiyw	1697	
11449	644	644	eiatdzqqhq	1882	
3415	6770	6770	bjftcwbnvy	4562	
11026	4996	4996	fhrreeufxa	3588	
15305	4996	4996	fhrreeufxa	3588	
18204	4996	4996	fhrreeufxa	3588	
5775	14806	14806	ibxyygrcvm	8736	
9266	15545	15545	rbrktymksy	1348	
250	19142	19142	ggrgmqsemu	447	
7033	12139	12139	zcaaxtxgpz	8546	
14118	10862	10862	pwopxbucrl	6678	
3154	13582	13582	ccjmlfmwkb	4564	
3809	2645	2645	lhtvggrqfg	7735	
16875	1527	1527	hszxbbajfv	5082	
19444	18925	18925	fslssjbptc	1240	
1123	13531	13531	wowklxgckf	6704	
1550	13968	13968	ccrvqlhtbd	7637	
490	18293	18293	yxxbuiijws	5108	
2343	18925	18925	fslssjbptc	1240	
10148	19418	19418	jaxpagpqif	272	
9155	1853	1853	kcmjbnqcqv	1539	
14076	8677	8677	kaysbujdxg	5817	
18321	8677	8677	kaysbujdxg	5817	
3991	13760	13760	tpgfauszeq	8681	
8671	14415	14415	ewpcmzrcqd	2566	
12192	8053	8053	wugrwhhnna	6635	
18537	18204	18204	ermplpvabx	1974	
16389	8053	8053	wugrwhhnna	6635	
2898	5059	5059	qcsobqafbr	3300	
2713	8053	8053	wugrwhhnna	6635	
5960	19360	19360	slbpumbxii	7753	
18254	13168	13168	ymskkylruw	8978	
9699	4918	4918	bqnqdxlkgg	945	
13752	13168	13168	ymskkylruw	8978	
10544	12551	12551	fyxudirobe	4679	
15044	1083	1083	tsmhpgbelh	1384	
10984	4918	4918	bqnqdxlkgg	945	
14967	134	134	nkcnvldkib	2226	
6169	5151	5151	hpekvpmgsg	4618	
15898	3985	3985	srpssqmbtk	5701	
1352	19743	19743	zpelwnzpjx	3731	
17793	9541	9541	sxdyzhnkzs	3159	
2200	1078	1078	hnxbjeuqhz	2081	
3502	6772	6772	ycqhbopnvi	2590	
17452	12624	12624	hlosflfyns	5289	
14676	15131	15131	hqqrcgwguc	2016	
17604	15030	15030	whpcvnlpgp	7476	
7503	9541	9541	sxdyzhnkzs	3159	
11533	9766	9766	aovzgwkcyl	6801	
7378	19888	19888	wgxckiemea	4691	
15591	13457	13457	athhjxbalw	2120	
8713	12657	12657	kvhyhnscki	6482	
7540	9310	9310	uczapkdqjy	4409	
14557	14659	14659	cmvzqiwosh	5566	
2688	6276	6276	mjhlumkbss	3055	
2526	11520	11520	zfrlbvhtky	2592	
14380	7130	7130	pzvzfjqbmo	7727	
2861	6240	6240	urlgwshtnv	4106	
2961	11520	11520	zfrlbvhtky	2592	
16150	3604	3604	khusfgzbbx	2167	
8103	11520	11520	zfrlbvhtky	2592	
18472	14157	14157	kzagisrxcg	2631	
14251	10623	10623	hgjmquesau	933	
15185	5610	5610	jgoqyvccle	605	
445	14424	14424	ybkkaubmqv	7907	
17757	5166	5166	uwntknrqnu	2875	
459	4300	4300	gorzlueznx	6821	
2729	19549	19549	yvningvqdh	3481	
3060	19804	19804	nfhyefomti	7428	
15525	7032	7032	saxdgymgvs	4044	
9671	7032	7032	saxdgymgvs	4044	
16381	8326	8326	yywczhhhzg	989	
9169	8896	8896	pvhpyiyuiu	1932	
3037	5065	5065	ibompmfdaq	8758	
15026	12046	12046	rclxwuyckn	199	
808	8896	8896	pvhpyiyuiu	1932	
17387	5065	5065	ibompmfdaq	8758	
17368	577	577	lwfgibinyg	4886	
10444	10081	10081	smdxzdgtqc	4591	
14447	4534	4534	enczmjwyfn	2449	
12816	15014	15014	oehekkeite	545	
434	2845	2845	dsaxwmtgmp	3927	
18009	2798	2798	knfmgvakcb	6010	
7464	7974	7974	bdyqwksnoi	4363	
18818	5598	5598	tueindzajo	309	
7474	8599	8599	gujkmezcdh	1964	
46	9151	9151	euknlgtxem	5496	
11787	8599	8599	gujkmezcdh	1964	
10460	8599	8599	gujkmezcdh	1964	
2501	2764	2764	bllbbjnxxb	239	
4751	13650	13650	vbipmllhic	6657	
14190	2108	2108	wiwnohtwyd	6984	
10982	2017	2017	skbgpzyqhi	8794	
2542	16536	16536	srzeyslkxl	6990	
16009	16536	16536	srzeyslkxl	6990	
479	10233	10233	kfjqtoihei	1027	
6430	2108	2108	wiwnohtwyd	6984	
2845	19586	19586	dgdgcpcknq	615	
16010	17540	17540	jrqnzozfgf	8354	
6607	18087	18087	icgtyyaoyf	7394	
12444	7238	7238	puwtrflzpo	1885	
11337	7406	7406	mfawpqjxpt	3785	
9133	18726	18726	dshcxyanwq	8443	
7681	6384	6384	ulcbhwqodp	3659	
9905	12196	12196	ukzrqxacev	8765	
4240	3799	3799	typbparsye	3828	
18757	13877	13877	fpqxzfedlh	3661	
6249	5822	5822	ikwdodrbxp	7247	
8987	1883	1883	xnvtsetmri	7051	
13296	1018	1018	gdgdtulyys	8176	
8234	9686	9686	scclywgiqe	881	
491	1060	1060	uiwrsdccii	503	
9438	4734	4734	edmzwyyrvk	2944	
9343	1126	1126	odqpvvfaij	8033	
12306	9580	9580	wbzqrnxviw	1665	
12965	13003	13003	qkbfpeuvls	3816	
16567	8921	8921	hwhahjzcpm	1683	
5124	16153	16153	wxlvompbqv	3853	
16147	2585	2585	yoqohrqxvy	5936	
1126	2585	2585	yoqohrqxvy	5936	
13731	18511	18511	mjjnnkivyd	8990	
2699	4526	4526	urfbjtugvn	5004	
10585	739	739	xfromqeebz	7258	
287	739	739	xfromqeebz	7258	
5643	14490	14490	bfroewbbkc	6800	
15757	887	887	mgsqcrssvx	5857	
16836	5828	5828	tvwmztovwc	3457	
6650	2650	2650	krlvwnahmd	1508	
1531	5828	5828	tvwmztovwc	3457	
18296	5828	5828	tvwmztovwc	3457	
15990	5414	5414	lctoejnwdk	1713	
10925	887	887	mgsqcrssvx	5857	
6393	1557	1557	ocqolzxano	7522	
7463	19339	19339	btdcgcyulg	6135	
1600	8007	8007	qselmigoqi	4600	
18663	183	183	iowuumfpuc	3479	
12866	1557	1557	ocqolzxano	7522	
16247	12803	12803	vixxuvuxeo	5444	
2765	1557	1557	ocqolzxano	7522	
16729	9416	9416	mrktufbcpc	2675	
3340	9416	9416	mrktufbcpc	2675	
11785	13205	13205	kflqkwkqje	6584	
4631	13205	13205	kflqkwkqje	6584	
17091	3353	3353	vfsurgcbpx	5120	
4699	18366	18366	bzmfwkuhjq	6029	
4925	789	789	cfpbeguewq	2661	
12759	17341	17341	nkweigbmfz	5510	
7540	1458	1458	usjlanmamd	8490	
19979	1458	1458	usjlanmamd	8490	
12575	17341	17341	nkweigbmfz	5510	
5985	17341	17341	nkweigbmfz	5510	
3958	3423	3423	fzdbhymonx	3469	
831	4431	4431	twwafxzqqy	522	
19277	14346	14346	fpsyudqdap	1417	
2706	10142	10142	jverzaexga	8445	
8669	10142	10142	jverzaexga	8445	
17063	16669	16669	anpudnvwxw	7213	
18511	13021	13021	akbyydbwtq	1402	
2961	211	211	qcbttsdmuj	4288	
16462	12616	12616	buwhawzzku	4636	
8858	10206	10206	kggkilrwqv	8100	
18492	11527	11527	rahgrvdusn	3842	
8687	9024	9024	wuyohmybza	7528	
3401	1581	1581	qrmgohsulv	4660	
2475	281	281	gbimjngqrq	6368	
4466	9024	9024	wuyohmybza	7528	
2846	1376	1376	pmbryjsjen	4239	
1595	11527	11527	rahgrvdusn	3842	
7004	19063	19063	dxwnpuikan	4767	
16300	59	59	xvojyuyglo	565	
9932	7820	7820	hsuqxyymes	5477	
1267	2182	2182	xqvruedasw	1329	
14835	7820	7820	hsuqxyymes	5477	
15571	10157	10157	cdtteazlzj	8654	
12707	10077	10077	ldhhblquji	1570	
5192	16619	16619	jkmcedowhm	265	
8290	6615	6615	ytuqetpbxa	2807	
1151	12201	12201	wfoilhvonw	4942	
66	19757	19757	dygnohzuea	8593	
15511	11605	11605	pbhmlihreq	8675	
5546	8661	8661	himtccappx	5819	
12083	7827	7827	pqyuxytbwx	5367	
15948	5573	5573	mdcssteven	803	
2702	13514	13514	bkvuygktvr	5555	
6573	7468	7468	ufbseoxbmg	5299	
19946	19560	19560	fqpxvlpmmw	7821	
9902	9483	9483	sfnpcuqefd	7066	
216	7981	7981	sakkkcalaj	2509	
6009	19560	19560	fqpxvlpmmw	7821	
1306	7468	7468	ufbseoxbmg	5299	
13045	679	679	qabrxyoyvi	8110	
5295	9483	9483	sfnpcuqefd	7066	
7608	19560	19560	fqpxvlpmmw	7821	
7575	7827	7827	pqyuxytbwx	5367	
7354	11595	11595	upiwzfydfg	6081	
19882	8052	8052	kjjnevgqyh	3	
11553	4127	4127	smsqbndiwe	2428	
8007	19596	19596	kydbbxbbos	3320	
16592	16851	16851	hxsdtkwvmc	5305	
6010	18247	18247	jjkwrzgkit	2919	
7519	8052	8052	kjjnevgqyh	3	
462	11996	11996	zftcgrqcsw	6324	
12678	10946	10946	nqekakgrgh	4670	
13384	6118	6118	bxpcnfdnmt	7182	
6850	593	593	gcbitdqurq	2609	
11696	892	892	dugfaakyzw	2975	
2100	11996	11996	zftcgrqcsw	6324	
3339	13579	13579	ctbzakgczq	7505	
6871	3151	3151	ukfrqbkixr	6670	
12745	19668	19668	rjcuidodng	1460	
19235	11766	11766	jcglkuvyzl	6137	
18834	11766	11766	jcglkuvyzl	6137	
2264	612	612	brnkcywftg	1739	
8191	9318	9318	boasmlswfb	7182	
5231	9037	9037	tcksadwylh	8203	
10916	1410	1410	bbnlemokux	5830	
7151	17002	17002	sollbxvlro	4211	
6153	11722	11722	ygvnprfaus	3896	
11913	17633	17633	bacvcuocsq	8995	
2678	11722	11722	ygvnprfaus	3896	
9968	8416	8416	slkyiiyuyj	806	
5710	7206	7206	duqzgzjclo	3611	
7650	6489	6489	uvlrinxacj	5132	
16896	17882	17882	hvpjcebidz	6597	
2010	7304	7304	hwfukiatjk	7590	
15949	15538	15538	txdmoksowi	7396	
16428	10727	10727	lfmcjtfcdx	4730	
12885	9845	9845	ilrksdkyxb	597	
11455	19468	19468	uppfjgborb	2166	
